"","WT-DIL100-A00","WT-DIL100-A01","WT-DIL100-A02","WT-DIL100-A03","WT-DIL100-A04","WT-DIL100-A05","WT-DIL100-A06","WT-DIL100-A07","WT-DIL100-A08","WT-DIL100-A09","WT-DIL100-A10","WT-DIL100-A11","WT-DIL100-A12","WT-DIL100-A13","WT-DIL100-A14","WT-DIL100-A15","WT-DIL100-A16","WT-DIL100-A17","WT-DIL100-A18","WT-DIL100-A19","WT-DIL100-B00","WT-DIL100-B01","WT-DIL100-B02","WT-DIL100-B03","WT-DIL100-B04","WT-DIL100-B05","WT-DIL100-B06","WT-DIL100-B07","WT-DIL100-B08","WT-DIL100-B09","WT-DIL100-B10","WT-DIL100-B11","WT-DIL100-B12","WT-DIL100-B13","WT-DIL100-B14","WT-DIL100-B15","WT-DIL100-B16","WT-DIL100-B17","WT-DIL100-B18","WT-DIL100-B19","WT-DIL100-C00","WT-DIL100-C01","WT-DIL100-C02","WT-DIL100-C03","WT-DIL100-C04","WT-DIL100-C05","WT-DIL100-C06","WT-DIL100-C07","WT-DIL100-C08","WT-DIL100-C09","WT-DIL100-C10","WT-DIL100-C11","WT-DIL100-C12","WT-DIL100-C13","WT-DIL100-C14","WT-DIL100-C15","WT-DIL100-C16","WT-DIL100-C17","WT-DIL100-C18","WT-DIL100-C19","WT-DIL100-D00","WT-DIL100-D01","WT-DIL100-D02","WT-DIL100-D03","WT-DIL100-D04","WT-DIL100-D05","WT-DIL100-D06","WT-DIL100-D07","WT-DIL100-D08","WT-DIL100-D09","WT-DIL100-D10","WT-DIL100-D11","WT-DIL100-D12","WT-DIL100-D13","WT-DIL100-D14","WT-DIL100-D15","WT-DIL100-D16","WT-DIL100-D17","WT-DIL100-D18","WT-DIL100-D19"
"5-Hydroxyindolepyruvate",0.862582935066554,0.830001260799433,0.801205608760885,0.705057951661399,0.700252741936017,0.595626783911921,0.799098661451559,0.820941089871194,0.891558846916798,0.692181116916833,0.719823954708408,0.356849280164225,0.677414438222947,0.704881450909431,0.696245391498607,0.645892667249658,0.78962001318763,0.708981606197701,0.735230095540315,0.765223162416131,0.733535183186602,0.798637420231914,0.712337848561821,0.777026806931184,0.708021921112685,0.516096452647837,0.749809451444429,0.752786084468847,0.741215351661046,0.624146791150119,0.617466675673073,0.406774302985067,0.657468835484602,0.663803516504906,0.631049212281493,0.825493332185538,0.84827608607076,0.705840155078903,0.735124368893814,0.943537393910157,0.893069738129517,0.920087637974511,0.961759571310916,0.87857468426364,0.783171913026168,0.786651901720443,0.763136179106516,0.750907756645695,0.772601828777354,0.755083406056995,0.729276670081466,0.759863458054083,0.772266332858528,0.78766903390952,0.660861761818369,0.834434258812829,0.826610218942273,0.732365026287429,0.736965594166206,0.827527417035922,0.845818453409263,0.970379648819479,0.774550719778631,0.887394924701171,0.881907496066432,0.837602035190011,0.77935218018073,0.813493008366706,0.779467048772721,0.806282950460876,0.731892922527699,0.730144328310191,0.738829432049469,0.877288371988627,0.762742435647409,0.738020798467058,0.900999406243502,0.832150683364086,0.793315222557856,0.926017710735595
"Zeatin",-0.433426374440206,-0.3444341693043,-0.452332794024761,-0.354623692861942,-0.444620887450927,-0.518171862601312,-0.441066636836009,-0.547650032585867,-0.337043756367386,-0.555709422517202,-0.49993281939053,-0.56848342465906,-0.493429585119483,-0.632832724309267,-0.546692483793437,-0.425430103223285,-0.395509008563806,-0.519465327537535,-0.745144805010304,-0.654922566723014,-0.339906785135579,-0.433905180683986,-0.352606759144278,-0.37348610886602,-0.40223218985944,-0.364704028048775,-0.532372734703722,-0.411909060756374,-0.492019356804658,-0.637038043649445,-0.55747006156872,-0.641194516619223,-0.557864452653991,-0.419105398195979,-0.670061792253897,-0.460096428041338,-0.514393694082177,-0.333895852030828,-0.48308108414542,-0.535154180888446,-0.370955826640841,-0.234615382197005,-0.322911192057186,-0.449619085453531,-0.496804132092688,-0.605312135865885,-0.465628928405797,-0.410295264621668,-0.443330435086024,-0.329795993835049,-0.497439515852637,-0.605987377849051,-0.405539191718029,-0.438761514491022,-0.542089540404131,-0.468315959403915,-0.482319887258019,-0.626260811681972,-0.761925577631528,-0.565495366105699,-0.387416903258856,-0.20021218648767,-0.350638916946366,-0.460382537778791,-0.324710799501622,-0.437278268971939,-0.399649723946037,-0.582737073016533,-0.362280134141127,-0.373839991077718,-0.559628565201196,-0.596185958624137,-0.588952421586162,-0.597741105442459,-0.668815276069429,-0.548884082932583,-0.636243855541062,-0.346474393195876,-0.303216052297975,-0.509220857789842
"3-(Imidazol-4-yl)-2-oxopropyl phosphate",4.54010492782609,4.43563326703362,4.43663676815888,4.44068719349068,4.50202538928247,4.59414044024092,4.33553817854621,4.33518592268178,4.33795019625236,4.30047787901874,4.35898578322482,4.31454158694902,4.23447443671436,4.22565252610994,4.19471221393065,4.2311198644449,4.14889067656969,4.25093922885935,4.28725936785188,4.25834735023627,4.53059458245616,4.44605105689339,4.41886102960944,4.47162908839615,4.40719606674551,4.44386426249153,4.44599250298264,4.38868733874385,4.38719558699114,4.31350688638898,4.33399556462385,4.38325600737585,4.2773946926111,4.34823156011807,4.14989641272579,4.24977008862354,4.21446188980276,4.30198707261387,4.37381386669762,4.23257950432689,4.64071289984321,4.57726128524461,4.54576305141504,4.50076176766303,4.48402186648413,4.41316094565343,4.49697712521311,4.4656302703948,4.38906525975651,4.37921844741658,4.30403526288358,4.28429835434454,4.4215544134182,4.40786523016488,4.43761008060526,4.30980330184031,4.319901567261,4.35409359657941,4.32183815869727,4.34106873415327,4.49069166401815,4.59133458313376,4.57784609227171,4.498154018616,4.49762640698556,4.47541232647982,4.48413151457115,4.43514975541849,4.33330089212564,4.48180093036909,4.21170675733139,4.27155111796948,4.37099112933051,4.41245895517707,4.37954558046053,4.28649714735139,4.39558630567234,4.29421121540487,4.33663288057696,4.33348993289425
"1,3-Dihydroxy-N-methylacridone",0.0777567586507271,0.0144220396073944,0.217318688112575,0.0419302442626321,0.0846210180431761,0.0683701160977197,0.100786498689246,-0.0802213355785852,0.0587670582242001,0.0291750208501753,0.157508388926612,0.071443529158822,0.176508903529035,-0.0254274075895058,0,-0.0849312606421417,0.0318462377606235,0.215669601054252,0.0904840407647569,-0.0703813031332015,0.236341595755784,0.0937361516211368,0.102197690871373,0.0868684014850896,0.132150344279053,0.0563901343694102,0.185420226845867,0.0856893756177826,0.142638534260135,-0.049454409917292,0.0884111429167191,-0.0903679264016954,0.0932862522116977,0.139008297955593,0,0.0616872306393752,0.146527246784014,0,0.161883251502122,0.00333754991689794,0.193525694834873,0.187507295923803,0.207092805995318,0.0309467062469206,-0.0428173370306126,-0.0269013145864303,0.139453312902926,0.0853303137166943,0.0547035417521453,0.0101908001825333,0.0722869388830034,0.158435809668799,0.209434519803656,0.0829990126288251,0.132779587554188,0.0898888682243992,0.281936341131992,0,0.045706599167179,0.0578751962185482,0.287853006339732,0.027221468735025,0.0267606597151335,0.0191625147036252,0.0957389133188755,0.11193448867243,0.142927288107403,0.0483430795472728,0.145187118581079,0.0401557257217089,0.0738731855285639,0.0322054245222407,0.21800168605615,0.121609954975179,0.0396042824598162,-0.000824915707127616,0.168239878293489,0.0509559529765369,0.0626387163442441,0.235932920856113
"2-Hydroxy-2H-benzo[h]chromene-2-carboxylate",1.22009318704944,1.10009736132943,1.01660820808289,1.09629366085876,1.02324894603104,1.18689205711859,1.10561503070607,0.923974415190324,1.11776951716872,0.969083923217307,1.03090175371804,1.04811327131153,1.01584296418077,0.932981524109609,0.936812983351828,0.994942957172306,0.835622262085511,1.0196934835705,0.924825249398832,0.966060310704528,1.15428551092812,1.06792863405792,1.13987782663858,1.09161707567602,1.23131951594493,1.12218160615905,1.0772723029831,1.04434503023278,1.07170146535419,0.975952592872535,1.04856066922498,1.00175670650733,0.978619310039621,1.03167829124007,0.950256132375719,1.07792843076472,1.02282681996949,0.87509420243237,1.02671733837578,0.991782220876912,1.27367985083751,1.17391116171774,1.27680900621864,1.16026134124862,1.13633159935346,1.14552588647653,1.25041429266039,1.04828566551183,1.02140089830397,1.09228815519369,1.15603617904297,1.01147836977361,1.12786781849628,1.13178096898169,1.104804885647,1.04037272017157,1.05860655699154,1.01626271373697,0.918259050313498,1.00710938804838,1.19600565491241,1.2529198418372,1.24902063743768,1.14736782767298,1.16143339706455,1.21122292016326,1.21128246089656,1.08044899357043,1.08538176983453,1.12955853809014,0.899696368106657,0.982394011513009,1.06205739866877,1.12145403008544,1.0761924531427,0.926580917709776,1.05259659525715,0.874972588534019,1.02395473215172,1.09311483490644
"Thymidine",0.267408479600022,0.321523544235305,0.55244029862248,0.439452537839042,0.46971674408158,0.646422816199587,0.612039313227392,0.498438925086125,0.534034907401747,0.364621925255976,0.488443856036755,0.503938580549612,0.45898162018047,0.543763741903827,0.460399119012338,0.550803116906367,0.504835142487908,0.540577877744303,0.50810092826084,0.635066407378822,0.202002479983774,0.233996556486792,0.385435071581266,0.482213058492661,0.486542834412928,0.588310550763065,0.628473515359492,0.47434582662043,0.593802079118943,0.451644847622401,0.500236487149385,0.530886506119707,0.683250453811977,0.499243255042499,0.506788558930493,0.525634330399166,0.584124637878942,0.526698236101726,0.600581528999111,0.63863414519194,0.326384359699626,0.431191518789104,0.518734078887471,0.567775320788334,0.617254524867672,0.653232264683353,0.646792427181449,0.701825763633604,0.608629745462432,0.594336009149851,0.542771383966674,0.562164818408464,0.669811552558478,0.688454685214062,0.64926595333538,0.558711027984451,0.616626778472288,0.632649812565679,0.642920579237577,0.756382503536976,0.314212183388818,0.411549918915918,0.627886774771305,0.605710461759713,0.698166232036964,0.52325890069598,0.392377616584586,0.373999523551156,0.624614294668344,0.67842905204871,0.33713450750945,0.486167335355825,0.420579580500194,0.638084055761791,0.464574868455399,0.553560267159861,0.595944057384894,0.6047999742709,0.750482763073247,0.651744902709346
"12-Methyltetradecanoic acid",3.70987961644539,3.8271660844398,3.8967186833495,4.10545031318822,4.04393108636374,4.30083605208889,3.98936129337047,3.99456527219923,4.09057610790685,4.32261295755715,4.23596463227089,4.94275337723314,3.91351555274685,3.72437420441589,3.86920215243193,3.74290632696957,3.89771296165299,3.85839484837813,3.88298947883613,3.80154245895744,4.05319264553333,4.19797784913536,4.32071339262714,4.3477724289588,4.07693740091723,4.90552822776446,4.13740097288655,4.05797652649164,4.08666603942436,5.25589653458987,4.08970493367183,4.9702386378127,3.77075936621277,3.81785150101329,3.82580310546684,3.88030060447574,3.84153233752602,3.81649209724247,3.85120989011168,3.8808269178157,3.48218978849251,3.60538098081511,3.55629408611843,3.59930659921176,3.63041356764477,3.74690403053176,3.6001303352213,3.6876119044139,3.63165680903983,3.77885050504732,3.59220095735896,3.74546675969676,3.56439172529983,3.63488811741746,3.60760858152748,3.69830422137335,3.69098328072487,3.69920790420304,3.58915329941067,3.63686165390774,3.48325363487088,3.54402191089726,3.59994789237742,3.69096324342779,3.73126670023757,3.77007573046423,3.72063438514248,3.71714456894801,3.84361345318067,3.79729305018116,3.795855461506,3.75271349298203,3.58458096433741,3.72677740621057,3.7159519698279,3.63133948666375,3.61175410646816,3.70905192617723,3.79601737812332,3.77868423098265
"Uridine",4.12105316521968,4.11888287098309,4.12227266186097,4.15870537955522,4.0665296249674,4.14881429626701,4.04148730175844,3.93523812499428,3.96757591898965,4.07365902406578,3.85130031337846,3.8386000218331,3.93558711158694,3.95211978596789,4.05475403735821,4.04176525477991,3.9243492577301,3.966723591888,4.03803547506981,3.94118948205536,4.1194850108496,4.14023455982013,4.08751243970469,4.10844871720093,4.21383388631716,3.98476740446073,4.11445810498843,3.96684914674979,4.0020036944888,4.05220380145515,4.02223421513328,3.84365085631868,3.95746354234045,3.93745779229844,3.93028936518205,3.91308075491382,3.98794498460274,4.02127566952246,3.96256886363927,3.86521080860666,4.26619153415713,4.08689689051112,4.06728561068773,4.11443317320053,4.09682944441508,4.13391417853957,4.11407043715493,4.14738265810366,3.98233230986356,4.06476745998365,4.016920135783,4.03668100051674,4.03816847720046,4.1014358082667,3.9587691447004,3.94499733905785,4.01767503863734,3.96015564678255,4.01556212962057,3.94744773316016,4.14859818187573,4.09571504056354,4.06122640683237,4.10031295149053,4.04417313689777,4.09872378398542,3.92293334300936,3.96567209818162,4.07625540815838,4.03369291463431,3.96086884642147,4.00445899182816,4.14103084313778,3.94402107247961,3.87410104034881,3.95339268875719,4.05982349361638,4.00516271672844,3.95327516227319,3.88633182295906
"Isopimpinellin",0.173015086790139,-0.127677521928568,-0.0322316700395966,0.0853626112801109,0.159898045686775,0.0465793682696436,-0.142302918362949,-0.117222225066001,-0.0731327052852002,0,0.0162803797459627,-0.0330894431078423,0.160684439500056,0.178797460886976,0.0994545583299509,0.246815256718799,0.246691555970283,0.254525902870739,0.29529527688495,0.347476139213681,0.00121082259804695,-0.0541126419231439,-0.108537631654231,0.0188635518274687,-0.0985358767912672,-0.208761212476485,-0.0475675504486386,-0.123029548916538,0.0542626757524385,-0.0252174445311297,-0.0520999127968729,-0.0184273572654092,0.307106133995518,0.206773731717758,0.170206986780405,0.162520965359048,0.281345340845123,0.304631271406329,0.451144940998596,0.251131375268752,0.108745725108346,-0.0426345218544508,0.0523059570545197,0.0101400303163715,-0.0324896800755567,-0.095224537786093,-0.017567279961261,-0.183964208347989,0.00386894488741163,0.10193170924186,0.0231593491118449,0.0266685408537821,0.345854851620686,0.301101997209372,0.247909549925568,0.341019326781931,0.438051938974183,0.264425625846028,0.394410456252235,0.53501098532012,-0.0705305332395465,-0.124844927184352,-0.0868018991080657,-0.0804777550222706,0.132124044225504,-0.0222997527075108,-0.111659885744526,-0.104670770250147,0.136288195080342,0.00854721852800289,0.0230633922902879,0.139358285146463,0.135205071402583,0.318497512589998,0.165161958274528,0.123233695068803,0.341635106480805,0.28785766564004,0.311995618022928,0.330176247737439
"2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate",2.82946693866514,2.6491587867319,2.52699652289572,2.56921543221968,2.78256500687691,2.75611307483638,2.56186428116443,2.78939854016413,2.49469750784652,2.14337870658903,3.01769424770559,2.59381312320213,2.36744659668983,2.40187275014969,2.27220014044733,2.46585638157608,2.37333431941119,2.65514681211785,2.92478446246469,2.81922845854388,2.70913239728431,2.41535604419139,2.45941628786097,2.4774978033526,2.10288574977386,2.55383313053223,2.68325356678291,2.64335068818522,2.52036921234163,2.25211070129123,2.60171490919735,2.86476880909162,2.49194741786486,2.8360824910334,2.20420214659076,2.50932850591457,2.53435138506632,2.78926693045096,2.80272471201456,2.79006734535738,2.72104166790382,3.00970922594271,3.0842682199029,2.72575710899067,2.77261964108215,2.62727531940956,2.61949765987205,2.58756408967748,2.83062758893331,2.70401604526305,2.4110059240954,2.78109887630739,2.90048456019729,2.73373451160091,2.92183038121987,2.86590574796739,2.96818575121352,2.93539606511135,2.79062647359196,3.00727823292433,2.69712317635663,2.8410457040481,2.62185429284675,3.03325591461471,2.94687413670952,2.77090563236514,2.89750582502388,2.64329517011386,2.45861638459191,2.82691821929043,2.3716357870651,2.60677848298116,2.8096057489563,2.86068667185142,2.76808881694697,2.62879506205343,2.94617314553872,2.47244996627684,2.73825720842395,2.98165906613883
"Bisphenol A",-0.689286191383102,-0.620969887956903,-1.06484330755574,-0.74783825995102,-1.00556622842742,-0.981579566836293,-0.757194496438327,-0.929556597068176,-1.14961695959502,-0.915238554601466,-1.01052950297144,-0.968643611217553,-1.39009585569071,-0.892753484785468,-1.15190170583189,-1.27990822439819,-1.03133440815315,-1.16378441266469,-1.34432373496232,-1.21136051100453,-0.620703222084007,-0.741192108808454,-0.650246934421503,-0.816397870511897,-0.91174246215113,-1.02792195437052,-0.85980996319107,-0.935066972232038,-1.00727288571441,-0.929223662526722,-1.08659088215027,-1.25418483211796,-1.1200960289322,-1.17591348902871,-1.05865731525413,-1.22333106485745,-1.15399381279769,-1.35313339310069,-1.29443239391332,-1.16519908131609,-0.420922055530701,-0.93907395341706,-0.861067711547115,-1.26801781334805,-1.08151757022524,-1.02778896307373,-1.03945763368759,-1.04445850382977,-0.978433150693276,-1.02849157107354,-1.15568107010011,-1.0933780576838,-1.09995909091815,-1.05613485940275,-1.14946450421862,-1.16612815885691,-0.994882239965353,-1.08270780893101,-1.0305719684012,-1.06383726817704,-0.653085609548459,-0.905802453477067,-0.846411153818361,-0.716644312695845,-0.941762727902121,-0.988200167226854,-0.91225037549137,-0.872051530352682,-1.15804882142123,-0.976264518594483,-1.1551913710761,-1.15409296399636,-1.09115525978597,-1.00254668211035,-1.15382185999729,-0.956620843777438,-1.33203957604794,-1.24193922013131,-1.20026630560166,-1.14080906704432
"Heptadecatrienal",-1.00224974981493,-0.980580743616237,-0.87188626182299,-0.966391607357179,-1.00521770927102,-0.974081643295683,-0.815983827645931,-0.984028150089438,-1.03354275902666,-0.883738709168977,-1.05376320800043,-0.707640738041697,-1.31775822995971,-1.22223779992899,-1.39180422124105,-1.46519026661042,-1.03194962992831,-1.27043777969762,-1.29751279115241,-1.25934772131656,-0.866702931707241,-0.957231149348226,-0.634715535918255,-0.726320911681547,-0.920036483952211,-0.644956463869153,-0.97203061675898,-1.15911220204471,-1.12504732416383,-1.22761624295329,-0.98672593893208,-0.858493771049405,-1.50872344708138,-1.21854370666249,-1.36135485506366,-1.26144011206508,-1.36877580915909,-1.23547699353057,-1.27664498770798,-1.16127919612089,-1.02368362419277,-1.05257648609926,-1.08500802520649,-1.2826136511876,-0.965293422920185,-0.926313006253972,-1.18859737149276,-1.19551757954712,-1.25366589623022,-1.2874313881887,-1.2417209011668,-1.08685855419368,-1.31514547657274,-1.34392784887369,-1.46092560005492,-1.48318923588545,-1.32955303372319,-1.49051619567741,-1.53435334312093,-1.4151506296487,-1.18906912443139,-1.11873849521355,-1.10131767876875,-1.23955867970785,-1.04593306717218,-1.01717723049864,-1.06180102826327,-1.33393854352263,-1.19901438897272,-1.31577966781659,-1.64246353086685,-1.50506806349836,-1.72497753900924,-1.59825461142435,-1.53159835200409,-1.63104820522162,-1.36670980974563,-1.56993429148882,-1.52248553055578,-1.16437483334337
"Xanthoxin",-0.651854384376326,-0.530308739120898,-0.488464045087518,-0.51053485230063,-0.69617090568039,-0.511077789755102,-0.77286395270421,-0.525296812207364,-0.617738072789622,-0.592949981211193,-0.830428279907467,-0.330748393200954,-0.920272807529267,-0.756686193151053,-0.857610331261355,-0.76593865810028,-0.726919243977326,-0.751472837750704,-0.813718279872942,-0.598426515949525,-0.475287362455935,-0.617976416085476,-0.643118588671397,-0.421438883445031,-0.529935938513766,-0.308945550685101,-0.504604725552435,-0.692725292984385,-0.763649786326837,-0.821495138073276,-0.714502361643627,-0.436831707642652,-0.828974964161359,-0.677884432558168,-0.889527291872893,-0.671985562958522,-0.62001524079534,-0.766441600251271,-0.931386855144492,-0.867089181645175,-0.477851557703755,-0.571869208313203,-0.442553514778584,-0.535506528318932,-0.503294897680988,-0.54535881030424,-0.657700027808341,-0.627828332770903,-0.742309436084,-0.765517113923174,-0.572491388927274,-0.724821129435986,-0.718088455574506,-0.748633835150667,-0.554066323467357,-0.533823651729355,-0.572456087682813,-0.777607578663552,-0.773618654324171,-0.75753070556039,-0.450896758935192,-0.365392708400545,-0.64513171963511,-0.547430724411988,-0.510879888153855,-0.564203940554359,-0.69350388745973,-0.533193442109344,-0.70639344043879,-0.681147023968844,-0.768356013313753,-0.822175309622944,-0.894272129674251,-0.73047775725917,-0.617971820521769,-0.661769722140926,-0.733123985961056,-0.628412756754553,-0.682436483441203,-0.592454322008047
