,HF Rep 1,TTA Rep 1,FO Rep 1,TTA+FO Rep 1,HF Rep 2,TTA Rep 2,FO Rep 2,TTA+FO Rep 2,HF Rep 3,TTA Rep 3,FO Rep 3,TTA+FO Rep 3
Q9EQ76,1.0402630785,-0.5300570775,0.8808060498,-0.6128635442,0.6996034413,-0.5669775722,0.3803553953,-0.5507997945,0.9904000955,-1.0734608561,0.2778705564,-0.3146973346
Q9EQS0,0.188702895,0.0684810683,-0.1075682395,-0.1777695426,0.1277507352,0.011307282,-0.0032716344,-0.1722597874,0.3012659801,0.1217535927,-0.0351992404,0.1193430538
Q9EQV6,0.1303719194,-0.1426095556,0.0868228451,0.3648920058,NA,NA,NA,NA,-0.4617660466,0.3099837578,-0.3688104906,0.5432751025
Q9EQX9,0.0538350878,0.1506795691,-0.3589921998,0.1102781181,-0.2036423362,0.0972462871,-0.5463210191,0.1409619266,-0.0175552708,0.2803956889,-0.0826945889,-0.2020559443
Q9ER34,-0.1055330138,0.7229097141,-0.055580151,0.0924565162,-0.3513818415,0.5943394312,-0.4710104541,0.3129390612,0.0100412293,0.6717136061,-0.5366725542,0.2694636645
Q9ES21,0.2467629145,-0.0949238592,0.0720883341,-0.1885424028,0.377098806,0.0360623975,-0.1233178625,-0.2950473254,0.2123071123,-0.0245396058,0.0229208693,-0.2762921155
Q9ES38,1.1049783524,-1.0643766275,0.7526601694,-0.7620885022,0.7995524425,-1.2962114839,0.7828030874,-0.3580815716,0.9055513004,-0.652545258,0.2306255764,-0.456912819
Q9EST6,0.0371169394,0.0238657899,-0.1572269964,0.0969105781,NA,NA,NA,NA,-0.0467845192,0.2199039049,-0.1114380201,-0.0696874313
Q9ESW0,0.1733706498,-0.176254003,0.0672330263,-0.0723241652,NA,NA,NA,NA,NA,NA,NA,NA
Q9JHW0,0.0148344958,0.2135291387,-0.1396479628,-0.0136187038,NA,NA,NA,NA,NA,NA,NA,NA
Q9JI85,0.2158164322,-0.1413237782,0.2143126922,-0.2275701962,-0.1266216431,0.0869832065,0.5166213658,-0.2530192292,0.1022610144,-0.0088849138,0.4045710147,-0.1894519365
Q9JJ19,0.6923877327,-0.7440952168,0.297355351,-0.0398640336,0.3078990828,-0.2024754079,0.3202754005,-0.4589246685,0.5609525921,-0.3016232289,0.3456644181,-0.4704903518
Q9JJ40,0.1695093685,-0.1803436929,0.2274317448,-0.1797461927,0.1452770841,-0.1370642407,0.0169289355,-0.0741459057,0.2086286309,-0.2248874093,0.2743866117,-0.1195661454
Q9JJ54,-0.0321162386,0.1372748249,-0.081654229,0.0483666149,0.0475625019,0.0623160082,-0.1188874002,-0.0343010559,NA,NA,NA,NA
Q9JJW3,-0.1259343472,-0.0731492415,-0.1065928086,0.1714765773,NA,NA,NA,NA,0.1041807429,0.1389146696,-0.1065668585,-0.1802261149
Q9JK11,-1.3484111809,0.6050672042,-0.0452290877,0.1377092881,NA,NA,NA,NA,NA,NA,NA,NA
Q9JKU3,-0.0292888044,0.3046797898,-0.1066411294,0.1318789274,NA,NA,NA,NA,NA,NA,NA,NA
Q9JLA3,0.2927050114,-0.2886823717,-0.0036585656,0.0688191726,0.2678677072,-0.2182621583,0.2780622641,-0.2805261852,0.152394657,0.0328294511,0.2066804622,-0.2295699394
Q9JLJ3,0.251382635,-0.0730648866,0.1307329593,-0.3222494256,0.2491140542,-0.1894471465,0.027885805,-0.1188720703,0.214752946,-0.0504736064,-0.0112501485,-0.0787051288
Q9JLT0,0.2901063991,-0.3124941243,0.2227313077,-0.1980245784,NA,NA,NA,NA,NA,NA,NA,NA
Q9JLZ1,0.0657968583,-0.1897574797,-0.0910716421,0.2601397108,NA,NA,NA,NA,NA,NA,NA,NA
Q9JM53,0.0038722324,-0.075534653,0.1409988791,-0.005089658,-0.0619415102,-0.0144147027,-0.0583729303,0.0297287576,-0.0061266108,-0.018992771,0.0979452673,0.0114111614
Q9JMB5,NA,NA,NA,NA,NA,NA,NA,NA,-0.1200410305,0.2243349378,-0.1541598867,-0.0527554613
Q9JMJ4,NA,NA,NA,NA,NA,NA,NA,NA,0.0208549003,0.0524626923,-0.0575799344,-0.132881434
Q9QVC8,0.1923014714,-0.0432273973,-0.0973127606,-0.0132036655,0.1271107978,-0.0195823377,-0.0563609036,-0.1078733507,0.1139039329,0.0589263487,-0.0606084041,-0.0921168692
Q9QWN8,-0.1975321773,0.3776493425,-0.2666338218,0.0369384096,-0.5271284206,1.0513389145,-0.2137131386,0.1627469032,0.1761534699,0.142652864,-0.0956273712,0.0495793893
Q9QX79,0.7575731362,-0.5036236048,0.1743485172,0.0417408659,NA,NA,NA,NA,NA,NA,NA,NA
Q9QXQ0,0.2408695345,-0.2164462227,-0.0262216324,-0.0245402789,0.1973466055,-0.1242886734,0.0364848678,-0.1605942928,0.2272773581,-0.0549366158,0.0455752149,-0.2045131841
Q9QYL8,0.153593637,-0.1827936071,0.0271912465,-0.1137424176,NA,NA,NA,NA,0.2803992719,-0.3091507283,0.1157539059,-0.076195452
Q9QYL8;P48004;P48037,NA,NA,NA,NA,0.2142841728,0.1929347686,-0.1951186954,-0.2121002459,NA,NA,NA,NA
Q9QZ76,NA,NA,NA,NA,NA,NA,NA,NA,0.6016205169,0.2086848392,-0.3712300205,0.1351606745
Q9QZA2,0.0441180962,-0.0378092653,0.0708003493,-0.0393124245,NA,NA,NA,NA,NA,NA,NA,NA
Q9QZA2;O70127,NA,NA,NA,NA,0.3479851603,-0.1581388989,-0.2016282222,0.0117819607,0.3331898335,-0.1188588826,-0.1619295441,-0.0524014068
Q9QZH8,0.3055670377,0.1628923893,0.1682013623,-0.6303263233,0.3532688934,-0.0967273072,0.0974106779,-0.4118158818,0.4702441105,-0.3866118382,0.0775741467,-0.2635210612
Q9QZU7,0.2358322081,-0.0199150358,0.044899814,-0.255738362,0.032105878,-0.1824383686,0.2955694102,-0.085208666,0.3379064767,-0.4666937699,0.1845186207,0.0382273687
Q9QZX8,0.967747309,-0.7034774403,0.1338693214,-0.376207563,0.7391056229,-0.6313384491,0.1861123455,-0.2347340044,0.6956091924,-0.3746250981,0.0829161479,-0.3649445619
Q9R063,0.1631236281,-0.0446789318,-0.0419887858,0.0718231725,0.16737807,-0.1517306113,0.1033456476,-0.0019822755,0.0990116902,-0.2352419685,0.1641740704,-0.0918219362
Q9R0C9,NA,NA,NA,NA,0.1116238189,-0.1651903481,0.178802161,-0.0897891334,NA,NA,NA,NA
Q9R0J8,-0.1546774345,-0.6839609143,0.116786128,0.8456032082,NA,NA,NA,NA,NA,NA,NA,NA
Q9R0T3,0.3732890817,-0.2998961354,0.0263475802,-0.0061946986,0.0430722189,-0.233290095,0.3972757146,-0.3890873473,0.2425848098,-0.117683825,0.2392640534,-0.4353815945
Q9R1T3,0.0003077502,-0.3922155572,-0.0617073297,0.3485456906,-0.3740469434,0.34889188,-0.1907074902,0.1954514048,0.128371177,0.342752153,-0.1420390357,-0.3131376091
Q9R1Z0,-0.0684876406,0.0334769251,0.0568512614,0.0669444,0.2330031079,0.0654865222,-0.2446802974,-0.0755616344,0.0943149675,0.1603763768,-0.1136835427,-0.1522029933
Q9R2C1,NA,NA,NA,NA,0.0702064129,-0.3908694561,0.2671796183,-0.0127305064,NA,NA,NA,NA
Q9WTT6,0.131106403,-0.1708753465,0.0552904592,0.2085980268,0.1763795828,-0.2831453983,0.1284052383,-0.0931201758,0.0807670041,-0.0981210561,0.0284112016,-0.0443493956
Q9WU49,0.2109076866,-0.0876815041,-0.0132442214,-0.1042083261,NA,NA,NA,NA,0.1684888429,-0.1746579009,0.038327028,-0.2791091161
Q9WU82,0.2199882697,-0.1800980984,0.0912912179,-0.0902845878,NA,NA,NA,NA,NA,NA,NA,NA
Q9WUC4,0.2885748173,-0.0613362434,-0.1116790851,-0.1970338054,NA,NA,NA,NA,0.1633670977,0.1490434525,0.1941118989,-0.4113781979
Q9WUS0,-0.1599494506,-0.0972679936,-0.154532397,0.0882611249,0.4393934803,-0.3283172056,-0.0606523629,-0.0241847665,0.3066206683,-0.1160936239,-0.1390892105,-0.2497988496
Q9WUW8,NA,NA,NA,NA,NA,NA,NA,NA,0.2804707867,-0.1527288671,0.0086684767,-0.0713860541
Q9WUW9,0.5876382167,-0.191982401,0.2355707411,-0.5935470774,0.584360608,-0.3196041814,0.2644461124,-0.2423297425,NA,NA,NA,NA
Q9WUW9;P49889,1.0955644931,-0.9636306456,0.6513264425,-0.7502469419,-0.3285193872,0.3793986718,0.4729753931,-0.5887441741,NA,NA,NA,NA
Q9WVA1,-0.0841299961,-0.0034761184,0.052804151,0.0708931918,NA,NA,NA,NA,NA,NA,NA,NA
Q9WVC0,NA,NA,NA,NA,-0.1919186283,0.2796159177,-0.1395496831,-0.0550233193,NA,NA,NA,NA
Q9WVK3,-0.2435581367,0.0750849488,0.1444922493,-0.0391983486,-0.1380074358,0.1775111074,-0.0426863803,0.0778464918,-0.1562648171,0.120586315,-0.092583072,0.1933573977
Q9WVK7,-0.505695365,0.2862381579,-0.0193939052,-0.0118397887,-0.5442966463,0.2057723839,-0.0585668619,0.2498519782,-0.4069112154,0.2654874182,-0.0287648045,0.173880853
Q9Z0J5,-0.0239336602,-0.1238324571,0.2754088625,-0.1079108631,0.0615471038,0.0345010694,-0.0391696736,-0.0381041638,-0.0503586427,-0.1256168519,0.1065660429,-0.0153028394
Q9Z0U5,0.9562657386,-0.7373439752,0.2214252134,-0.3478285953,-0.4111805587,-0.2106870613,0.9813611416,-0.3693389671,0.0474866494,-0.2015597364,0.0510829016,0.1889990972
Q9Z0V5,0.0740151602,-0.2507826377,0.2346773126,-0.1305839956,0.2452222817,-0.3857255782,0.181995898,-0.2399144589,0.4125094532,-0.591844553,0.2928021273,-0.3156592923
Q9Z0V5;Q63716,NA,NA,NA,NA,-0.0096348054,0.1223621131,0.0302381991,-0.1429655069,NA,NA,NA,NA
Q9Z0V6,-0.0420244479,0.1488537223,-0.083609078,0.0342022077,0.0091445254,0.0760230399,-0.1448158588,0.0193117872,0.1009048206,0.1269054645,-0.1000855152,-0.0064192836
Q9Z0W7,0.2716811227,-0.1557832477,-0.0318802265,-0.0903285556,0.2020437073,-0.3430280896,0.0886547819,-0.075039712,NA,NA,NA,NA
Q9Z118;Q00438,NA,NA,NA,NA,0.0589685674,0.0555334413,-0.0135921124,-0.1067625359,NA,NA,NA,NA
Q9Z122,-0.6065469343,1.2539231592,-1.0054051029,0.4789514379,-0.1681547668,0.5875142993,-0.6731433823,0.4336278915,NA,NA,NA,NA
Q9Z142,-0.0796817892,-0.0855927215,0.0032731617,0.388828764,NA,NA,NA,NA,NA,NA,NA,NA
Q9Z1A6,0.166774089,-0.2454004565,0.0167519687,0.049803938,0.3043257356,-0.175723552,0.1673141815,-0.215428927,0.2274131316,-0.0444948282,0.172987409,-0.3209770268
Q9Z1N4,0.1353311115,0.0003841666,-0.1169697992,-0.1454764004,NA,NA,NA,NA,NA,NA,NA,NA
Q9Z1P2,0.043510803,-0.2885896032,0.0421602854,0.1599573114,NA,NA,NA,NA,NA,NA,NA,NA
Q9Z1P2;Q9QXQ0,0.3580167436,-0.0317406412,0.1044822857,0.147653221,NA,NA,NA,NA,0.1921710996,-0.0627671609,0.0915384544,-0.2293797692
Q9Z1W6,0.3797120181,-0.1271265743,-0.323023357,-0.08073952,NA,NA,NA,NA,NA,NA,NA,NA
Q9Z1Y3,NA,NA,NA,NA,NA,NA,NA,NA,0.1790533858,-0.2641266758,0.4594248176,-0.2334891614
Q9Z269,NA,NA,NA,NA,NA,NA,NA,NA,0.3655720332,0.1065979817,-0.3123158008,-0.2428528662
Q9Z270,0.2002806178,-0.1960460659,0.1489300793,-0.1370843917,0.3134660938,-0.3011958715,0.0392999793,-0.1071084947,0.3052935024,-0.1804504742,0.1516727321,-0.1456412422
Q9Z2L0,-0.0397783414,-0.0312361356,-0.0421185171,0.0862648348,0.0591255743,-0.0046257052,-0.0206840315,-0.085635265,-0.0060416803,0.1322511358,-0.0345082401,-0.1131638741
Q9Z2M4,-0.5336489277,0.5486915646,-0.4635689862,0.5442763106,-0.7071351906,0.6689261423,-0.0819599954,0.3430424814,-0.4804705927,0.2919344491,0.0896144059,0.3953537129
Q9Z2Q1,0.2424864941,-0.189411185,0.0019448439,-0.1513741942,0.2360911075,-0.1422162165,0.1155832774,-0.1834942609,0.182113694,-0.0682725878,0.2105624119,-0.247264815
Q9Z2Z8,0.5829350498,-0.1968760217,0.2481720832,-0.5239841717,NA,NA,NA,NA,0.6584702665,-0.0303015843,-0.276773355,-0.2304096365
Q9Z311,-0.0926502114,-0.053492719,0.2978472395,-0.0920322848,0.3434238209,0.0462561732,0.3560847627,-0.4068269663,0.0715959706,-0.0828195958,0.0230689256,-0.015798911
Q9Z339,0.4686059284,-0.3597358514,0.1635168168,-0.1119919209,0.2004110438,-0.3171034621,0.0087311001,0.1817853184,0.3102346171,-0.0850668614,-0.0290697706,0.0072505025
